query_grid\key_grid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,0.01820155791938305,0.020145580172538757,0.020014163106679916,0.020014163106679916,0.020014163106679916,0.020014163106679916,0.019766520708799362,0.02002698928117752,0.020157791674137115,0.020203707739710808,0.020203707739710808,0.020203707739710808,0.02005620300769806,0.02006789855659008,0.02014051377773285,0.02023576945066452,0.02013421431183815,0.019993368536233902,0.019993368536233902,0.02014753594994545,0.020120270550251007,0.020120270550251007,0.01999501883983612,0.019862718880176544,0.019831284880638123,0.020098170265555382,0.02013303153216839,0.020214896649122238,0.020226076245307922,0.020226076245307922,0.020234189927577972,0.020307356491684914,0.02070394717156887,0.02045626938343048,0.020056623965501785,0.020056623965501785,0.0197853185236454,0.020020950585603714,0.020016681402921677,0.020001471042633057,0.020001471042633057,0.020001471042633057,0.019864875823259354,0.019864875823259354,0.02011711709201336,0.020240480080246925,0.019961601123213768,0.01948058232665062,0.02006363682448864,0.01820155791938305
11,0.01820155791938305,0.020145580172538757,0.020014163106679916,0.020014163106679916,0.020014163106679916,0.020014163106679916,0.019766520708799362,0.02002698928117752,0.020157791674137115,0.020203707739710808,0.020203707739710808,0.020203707739710808,0.02005620300769806,0.02006789855659008,0.02014051377773285,0.02023576945066452,0.02013421431183815,0.019993368536233902,0.019993368536233902,0.02014753594994545,0.020120270550251007,0.020120270550251007,0.01999501883983612,0.019862718880176544,0.019831284880638123,0.020098170265555382,0.02013303153216839,0.020214896649122238,0.020226076245307922,0.020226076245307922,0.020234189927577972,0.020307356491684914,0.02070394717156887,0.02045626938343048,0.020056623965501785,0.020056623965501785,0.0197853185236454,0.020020950585603714,0.020016681402921677,0.020001471042633057,0.020001471042633057,0.020001471042633057,0.019864875823259354,0.019864875823259354,0.02011711709201336,0.020240480080246925,0.019961601123213768,0.01948058232665062,0.02006363682448864,0.01820155791938305
12,0.018133314326405525,0.020151076838374138,0.020020335912704468,0.020020335912704468,0.020020335912704468,0.020020335912704468,0.01976645365357399,0.020028075203299522,0.020162930712103844,0.02021016553044319,0.02021016553044319,0.02021016553044319,0.020056774839758873,0.020068710669875145,0.020142074674367905,0.020241444930434227,0.02013974077999592,0.01999495178461075,0.01999495178461075,0.020153183490037918,0.02012549713253975,0.02012549713253975,0.019993819296360016,0.01986045390367508,0.0198269821703434,0.02009795419871807,0.02013305388391018,0.020221009850502014,0.02022581361234188,0.02022581361234188,0.02024058625102043,0.02031317725777626,0.02070794627070427,0.020457684993743896,0.020059406757354736,0.020059406757354736,0.019784923642873764,0.02002679742872715,0.020021535456180573,0.020004652440547943,0.020004652440547943,0.020004652440547943,0.01986677572131157,0.01986677572131157,0.020120322704315186,0.02024405263364315,0.019957352429628372,0.01947665773332119,0.020067911595106125,0.018133312463760376
13,0.018167007714509964,0.02014840394258499,0.02001885697245598,0.02001885697245598,0.02001885697245598,0.02001885697245598,0.019766980782151222,0.02002866566181183,0.020161373540759087,0.02020755410194397,0.02020755410194397,0.02020755410194397,0.02005741186439991,0.020070040598511696,0.02013980969786644,0.02023729309439659,0.02013717032968998,0.019991494715213776,0.019991494715213776,0.020149825140833855,0.020122747868299484,0.020122747868299484,0.019996115937829018,0.019864151254296303,0.01983160525560379,0.020097970962524414,0.020131930708885193,0.02021736092865467,0.02022208832204342,0.02022208832204342,0.020236361771821976,0.020306391641497612,0.020701168105006218,0.02045338973402977,0.020057417452335358,0.020057417452335358,0.019786257296800613,0.020024960860610008,0.020019039511680603,0.0200045183300972,0.0200045183300972,0.0200045183300972,0.019865605980157852,0.019865605980157852,0.02011764422059059,0.020242568105459213,0.019961021840572357,0.019482918083667755,0.020067796111106873,0.018167007714509964
14,0.01823076233267784,0.020136617124080658,0.02000967226922512,0.02000967226922512,0.02000967226922512,0.02000967226922512,0.019778452813625336,0.020026501268148422,0.02015092596411705,0.02019588090479374,0.02019588090479374,0.02019588090479374,0.020057987421751022,0.020061230286955833,0.020151350647211075,0.020232385024428368,0.020130444318056107,0.020013611763715744,0.020013609901070595,0.020145872607827187,0.020118772983551025,0.020118772983551025,0.01999186910688877,0.019862836226820946,0.019831717014312744,0.0200965516269207,0.02013307251036167,0.020209550857543945,0.02023320645093918,0.02023320645093918,0.020225834101438522,0.02031116746366024,0.020700905472040176,0.020452257245779037,0.020060595124959946,0.020060595124959946,0.01979200914502144,0.02001442201435566,0.020014658570289612,0.019994406029582024,0.019994406029582024,0.019994406029582024,0.019869854673743248,0.019869854673743248,0.020117953419685364,0.02022668346762657,0.01994658261537552,0.01948120817542076,0.020055800676345825,0.01823076233267784
15,0.018197596073150635,0.020145311951637268,0.02001565881073475,0.02001565881073475,0.02001565881073475,0.02001565881073475,0.019769195467233658,0.020029015839099884,0.020158084109425545,0.02020370587706566,0.02020370587706566,0.02020370587706566,0.02005739137530327,0.020067408680915833,0.020144660025835037,0.020233871415257454,0.020134884864091873,0.019993433728814125,0.019993433728814125,0.020146889612078667,0.020120110362768173,0.020120110362768173,0.01999613642692566,0.019865669310092926,0.019833657890558243,0.020098285749554634,0.020131997764110565,0.020213516429066658,0.020221589133143425,0.020221589133143425,0.020232360810041428,0.020306428894400597,0.020697839558124542,0.02045196294784546,0.020058654248714447,0.020058654248714447,0.01979074627161026,0.02002336084842682,0.02001841738820076,0.020001539960503578,0.020001539960503578,0.020001539960503578,0.019863542169332504,0.019863542169332504,0.020113134756684303,0.02023901604115963,0.01996125467121601,0.019488412886857986,0.020062852650880814,0.018197596073150635
16,0.01827232725918293,0.02014155313372612,0.020012354478240013,0.020012354478240013,0.020012354478240013,0.020012354478240013,0.01976596564054489,0.020025135949254036,0.02015555277466774,0.02020113728940487,0.02020113728940487,0.02020113728940487,0.020056411623954773,0.02006606198847294,0.020139072090387344,0.02023172192275524,0.020130809396505356,0.01998858153820038,0.01998858153820038,0.020143255591392517,0.020116209983825684,0.020116209983825684,0.01999388262629509,0.019862860441207886,0.01983223482966423,0.020095299929380417,0.020129846408963203,0.02021045982837677,0.02021893858909607,0.02021893858909607,0.020228058099746704,0.020303906872868538,0.02069832943379879,0.020447585731744766,0.020053954795002937,0.020053954795002937,0.019786113873124123,0.020018581300973892,0.02001563273370266,0.02000097930431366,0.02000097930431366,0.02000097930431366,0.019862448796629906,0.019862448796629906,0.02011353150010109,0.020236477255821228,0.019954072311520576,0.019475851207971573,0.02006104402244091,0.01827232539653778
17,0.018264954909682274,0.020143935456871986,0.020012393593788147,0.020012393593788147,0.020012393593788147,0.020012393593788147,0.019768228754401207,0.02002430334687233,0.020156197249889374,0.02020278014242649,0.02020278014242649,0.02020278014242649,0.020057637244462967,0.02006460539996624,0.02015388384461403,0.020232029259204865,0.02013155072927475,0.019990211352705956,0.019990213215351105,0.020142601802945137,0.02011583000421524,0.02011583000421524,0.019995002076029778,0.01986277662217617,0.01983114331960678,0.0201022457331419,0.020135344937443733,0.02021494135260582,0.0202274639159441,0.0202274639159441,0.02023175358772278,0.02031271532177925,0.020700566470623016,0.020452041178941727,0.02005261369049549,0.02005261369049549,0.01977984979748726,0.02001628279685974,0.020017173141241074,0.020002301782369614,0.020002301782369614,0.020002301782369614,0.01985941268503666,0.01985941268503666,0.02011398784816265,0.020232290029525757,0.01992948167026043,0.01945170946419239,0.02005993202328682,0.018264953047037125
18,0.018264954909682274,0.020143937319517136,0.020012393593788147,0.020012393593788147,0.020012393593788147,0.020012393593788147,0.019768226891756058,0.02002430148422718,0.020156197249889374,0.02020277827978134,0.02020277827978134,0.02020277827978134,0.020057640969753265,0.02006460539996624,0.02015388384461403,0.020232029259204865,0.020131554454565048,0.019990213215351105,0.019990213215351105,0.020142599940299988,0.02011583000421524,0.02011583000421524,0.019995002076029778,0.01986277475953102,0.01983114704489708,0.02010224759578705,0.020135344937443733,0.02021494135260582,0.0202274639159441,0.0202274639159441,0.020231755450367928,0.02031271532177925,0.020700566470623016,0.020452041178941727,0.020052611827850342,0.020052611827850342,0.01977984979748726,0.02001628279685974,0.020017173141241074,0.020002301782369614,0.020002301782369614,0.020002301782369614,0.01985941268503666,0.01985941268503666,0.0201139897108078,0.020232290029525757,0.01992948167026043,0.01945170946419239,0.02005993202328682,0.018264954909682274
19,0.01827305555343628,0.020142773166298866,0.02001059055328369,0.02001059055328369,0.02001059055328369,0.02001059055328369,0.01976734586060047,0.02002541907131672,0.020155148580670357,0.020200833678245544,0.020200833678245544,0.020200833678245544,0.02005716785788536,0.020066551864147186,0.020146863535046577,0.020232001319527626,0.020130494609475136,0.019989993423223495,0.019989995285868645,0.020142273977398872,0.02011546678841114,0.02011546678841114,0.019995544105768204,0.01986309140920639,0.019832342863082886,0.020099878311157227,0.02013362944126129,0.02021186240017414,0.02022567391395569,0.02022567391395569,0.02022983506321907,0.0203056950122118,0.020699674263596535,0.020452477037906647,0.020051749423146248,0.020051749423146248,0.019780704751610756,0.02001536637544632,0.02001449465751648,0.020000822842121124,0.020000822842121124,0.020000822842121124,0.01986037753522396,0.01986037753522396,0.020113935694098473,0.02023511938750744,0.01994602009654045,0.01946447230875492,0.020059863105416298,0.01827305555343628
20,0.018254026770591736,0.020143277943134308,0.0200117789208889,0.0200117789208889,0.0200117789208889,0.0200117789208889,0.01976791024208069,0.02002590335905552,0.020156130194664,0.02020190842449665,0.02020190842449665,0.02020190842449665,0.020058592781424522,0.02006780356168747,0.020146077498793602,0.02023174986243248,0.02013142593204975,0.019989842548966408,0.019989844411611557,0.020142972469329834,0.020116334781050682,0.020116334781050682,0.019996628165245056,0.01986442133784294,0.019833296537399292,0.02009984850883484,0.0201334897428751,0.020212145522236824,0.02022419311106205,0.02022419311106205,0.020230067893862724,0.02030673623085022,0.02069997787475586,0.020452048629522324,0.02005309797823429,0.02005309797823429,0.019782740622758865,0.020017031580209732,0.02001524716615677,0.020002076402306557,0.020002076402306557,0.020002076402306557,0.01986171491444111,0.01986171491444111,0.02011469192802906,0.020235687494277954,0.019947027787566185,0.019467828795313835,0.020061753690242767,0.018254026770591736
21,0.018254026770591736,0.020143277943134308,0.0200117789208889,0.0200117789208889,0.0200117789208889,0.0200117789208889,0.01976791024208069,0.02002590335905552,0.020156130194664,0.02020190842449665,0.02020190842449665,0.02020190842449665,0.020058592781424522,0.02006780356168747,0.020146077498793602,0.02023174986243248,0.02013142593204975,0.019989842548966408,0.019989844411611557,0.020142972469329834,0.020116334781050682,0.020116334781050682,0.019996628165245056,0.01986442133784294,0.019833296537399292,0.02009984850883484,0.0201334897428751,0.020212145522236824,0.02022419311106205,0.02022419311106205,0.020230067893862724,0.02030673623085022,0.02069997787475586,0.020452048629522324,0.02005309797823429,0.02005309797823429,0.019782740622758865,0.020017031580209732,0.02001524716615677,0.020002076402306557,0.020002076402306557,0.020002076402306557,0.01986171491444111,0.01986171491444111,0.02011469192802906,0.020235687494277954,0.019947027787566185,0.019467828795313835,0.020061753690242767,0.018254026770591736
22,0.018217943608760834,0.02014826610684395,0.02001655474305153,0.02001655474305153,0.02001655474305153,0.02001655474305153,0.019768811762332916,0.02002730220556259,0.020159350708127022,0.02020539529621601,0.02020539529621601,0.02020539529621601,0.020057313144207,0.020068731158971786,0.020145423710346222,0.020235467702150345,0.020135462284088135,0.019993625581264496,0.019993625581264496,0.0201481394469738,0.02012106403708458,0.02012106403708458,0.019995298236608505,0.01986299827694893,0.019829614087939262,0.020097794011235237,0.020130997523665428,0.02021532878279686,0.020223019644618034,0.020223019644618034,0.02023467607796192,0.0203035119920969,0.020696640014648438,0.0204511359333992,0.020053202286362648,0.020053202286362648,0.01978188008069992,0.020021196454763412,0.020016636699438095,0.020002204924821854,0.020002204924821854,0.020002204924821854,0.019861556589603424,0.019861556589603424,0.020114367827773094,0.020236719399690628,0.019949791952967644,0.019473284482955933,0.02006402052938938,0.018217941746115685
23,0.018189111724495888,0.02015020325779915,0.020019283518195152,0.020019283518195152,0.020019283518195152,0.020019283518195152,0.019773123785853386,0.020030513405799866,0.020161807537078857,0.020207764580845833,0.020207764580845833,0.020207764580845833,0.020060867071151733,0.020070906728506088,0.02014726772904396,0.02023770660161972,0.02013780176639557,0.0199955552816391,0.01999555714428425,0.02014935202896595,0.020122796297073364,0.020122796297073364,0.01999502070248127,0.01986313983798027,0.01982775516808033,0.020095841959118843,0.02012917585670948,0.020214766263961792,0.020220311358571053,0.020220311358571053,0.020235035568475723,0.0203033909201622,0.02069319412112236,0.02044835314154625,0.02005394548177719,0.02005394548177719,0.019784020259976387,0.02002381905913353,0.020019367337226868,0.02000446990132332,0.02000446990132332,0.02000446990132332,0.019863739609718323,0.019863739609718323,0.020115084946155548,0.02023754082620144,0.019950680434703827,0.01947496086359024,0.020064547657966614,0.01818910986185074
24,0.018169905990362167,0.02015318162739277,0.020021039992570877,0.020021039992570877,0.020021039992570877,0.020021039992570877,0.019773606210947037,0.02003399468958378,0.020164672285318375,0.020210612565279007,0.020210612565279007,0.020210612565279007,0.020063646137714386,0.020073391497135162,0.020153002813458443,0.02023903653025627,0.020139800384640694,0.019996389746665955,0.019996389746665955,0.020150747150182724,0.020124442875385284,0.020124442875385284,0.01999697834253311,0.019864415749907494,0.019827842712402344,0.02009783685207367,0.02012968622148037,0.020216163247823715,0.020219800993800163,0.020219800993800163,0.02023678459227085,0.02030138671398163,0.020691070705652237,0.020448002964258194,0.020052557811141014,0.020052557811141014,0.019782140851020813,0.020024966448545456,0.020019399002194405,0.020004887133836746,0.020004887133836746,0.020004887133836746,0.019860057160258293,0.019860057160258293,0.020112084224820137,0.020238036289811134,0.01995048113167286,0.019475342705845833,0.02006533183157444,0.018169907853007317
25,0.01814759522676468,0.020148444920778275,0.020015951246023178,0.020015951246023178,0.020015951246023178,0.020015951246023178,0.019768500700592995,0.02002946101129055,0.020159605890512466,0.020205441862344742,0.020205441862344742,0.020205441862344742,0.020058710128068924,0.020069418475031853,0.02015107311308384,0.020233726128935814,0.020137429237365723,0.020001884549856186,0.020001884549856186,0.02015105076134205,0.020124178379774094,0.020124178379774094,0.019999202340841293,0.01986709050834179,0.019833043217658997,0.020102282986044884,0.020135214552283287,0.02021765150129795,0.020229611545801163,0.020229611545801163,0.020237505435943604,0.020309917628765106,0.020704030990600586,0.020460344851017,0.020059429109096527,0.020059429109096527,0.01978744938969612,0.020023584365844727,0.020016461610794067,0.020000772550702095,0.020000772550702095,0.020000772550702095,0.019862964749336243,0.019862964749336243,0.020114466547966003,0.020236996933817863,0.019957132637500763,0.01949012465775013,0.020066317170858383,0.01814759336411953
26,0.018140049651265144,0.020149871706962585,0.02001793310046196,0.02001793310046196,0.02001793310046196,0.02001793310046196,0.019773637875914574,0.0200303103774786,0.020160198211669922,0.020205913111567497,0.020205913111567497,0.020205913111567497,0.020059950649738312,0.020069880411028862,0.02015245519578457,0.02023569494485855,0.02013840153813362,0.020004868507385254,0.020004868507385254,0.020152155309915543,0.02012527734041214,0.02012527734041214,0.019998714327812195,0.0198669470846653,0.019832473248243332,0.020100653171539307,0.020133821293711662,0.020216798409819603,0.020228005945682526,0.020228005945682526,0.020236458629369736,0.02030724100768566,0.020700477063655853,0.020455850288271904,0.020058544352650642,0.020058544352650642,0.019788524135947227,0.02002420648932457,0.020018894225358963,0.02000247687101364,0.02000247687101364,0.02000247687101364,0.019865520298480988,0.019865520298480988,0.02011621743440628,0.020236380398273468,0.019952675327658653,0.019484857097268105,0.020064810290932655,0.018140047788619995
27,0.018215646967291832,0.02014496922492981,0.02001359686255455,0.02001359686255455,0.02001359686255455,0.02001359686255455,0.019769974052906036,0.020027585327625275,0.02015681378543377,0.020202012732625008,0.020202012732625008,0.020202012732625008,0.020057646557688713,0.02006838470697403,0.020143797621130943,0.020232412964105606,0.020132824778556824,0.019995376467704773,0.019995376467704773,0.02014625445008278,0.020119354128837585,0.020119354128837585,0.01999727636575699,0.019865797832608223,0.019833549857139587,0.020098527893424034,0.0201325174421072,0.020212646573781967,0.02022547647356987,0.02022547647356987,0.020232098177075386,0.020304715260863304,0.020698856562376022,0.02045268937945366,0.02005556970834732,0.02005556970834732,0.019787201657891273,0.020020265132188797,0.020016400143504143,0.020001903176307678,0.020001903176307678,0.020001903176307678,0.01986425369977951,0.01986425369977951,0.020114658400416374,0.020235950127243996,0.019955778494477272,0.01948072761297226,0.02006218582391739,0.018215645104646683
28,0.01809588260948658,0.02014990523457527,0.02002161368727684,0.02002161368727684,0.02002161368727684,0.02002161368727684,0.019780347123742104,0.02003076672554016,0.020160172134637833,0.020205175504088402,0.020205175504088402,0.020205175504088402,0.020058918744325638,0.02006848342716694,0.020149439573287964,0.020233290269970894,0.02013864368200302,0.020008321851491928,0.020008321851491928,0.020153651013970375,0.02012670785188675,0.02012670785188675,0.01999986730515957,0.019870467483997345,0.019834600389003754,0.0200982503592968,0.020132074132561684,0.020216360688209534,0.02022622898221016,0.02022622898221016,0.02023649401962757,0.02030930481851101,0.020697785541415215,0.020452041178941727,0.02006468176841736,0.02006468176841736,0.019799944013357162,0.020029880106449127,0.020024286583065987,0.020005973055958748,0.020005973055958748,0.020005973055958748,0.01987266167998314,0.01987266167998314,0.020118027925491333,0.020233862102031708,0.019952083006501198,0.01949596405029297,0.020066220313310623,0.01809588260948658
29,0.01809588260948658,0.02014990523457527,0.02002161368727684,0.02002161368727684,0.02002161368727684,0.02002161368727684,0.019780347123742104,0.02003076672554016,0.020160172134637833,0.020205175504088402,0.020205175504088402,0.020205175504088402,0.020058918744325638,0.02006848342716694,0.020149439573287964,0.020233290269970894,0.02013864368200302,0.020008321851491928,0.020008321851491928,0.020153651013970375,0.02012670785188675,0.02012670785188675,0.01999986730515957,0.019870467483997345,0.019834600389003754,0.0200982503592968,0.020132074132561684,0.020216360688209534,0.02022622898221016,0.02022622898221016,0.02023649401962757,0.02030930481851101,0.020697785541415215,0.020452041178941727,0.02006468176841736,0.02006468176841736,0.019799944013357162,0.020029880106449127,0.020024286583065987,0.020005973055958748,0.020005973055958748,0.020005973055958748,0.01987266167998314,0.01987266167998314,0.020118027925491333,0.020233862102031708,0.019952083006501198,0.01949596405029297,0.020066220313310623,0.01809588260948658
